ip_right_type,application_number,classification_system,classification,classification_importance,classification_inventiveness,classification_source,classifying_country_code,classification_date,classification_removal_date,classification_system_version,is_current
pbr,2018/221,genus_species,solanum lycopersicum,,,,au,,,,True
pbr,2018/221,genus,solanum,,,,au,,,,True
pbr,2018/222,upov,prunu_per_nuc,,,,au,,,,True
pbr,2018/222,genus_species,prunus persica var. nucipersica,,,,au,,,,True
pbr,2018/222,genus,prunus,,,,au,,,,True
pbr,2018/223,upov,fuchs_apa,,,,au,,,,True
pbr,2018/223,genus_species,fuchsia paniculata x arborescens,,,,au,,,,True
pbr,2018/223,genus,fuchsia,,,,au,,,,True
pbr,2018/224,upov,solan_tub,,,,au,,,,True
pbr,2018/224,genus_species,solanum tuberosum,,,,au,,,,True
pbr,2018/224,genus,solanum,,,,au,,,,True
pbr,2018/225,upov,cuphe_hys,,,,au,,,,True
pbr,2018/225,genus_species,cuphea hyssopifolia,,,,au,,,,True
pbr,2018/225,genus,cuphea,,,,au,,,,True
pbr,2018/226,upov,cuphe_hys,,,,au,,,,True
pbr,2018/226,genus_species,cuphea hyssopifolia,,,,au,,,,True
pbr,2018/226,genus,cuphea,,,,au,,,,True
pbr,2018/227,upov,cuphe_hys,,,,au,,,,True
pbr,2018/227,genus_species,cuphea hyssopifolia,,,,au,,,,True
pbr,2018/227,genus,cuphea,,,,au,,,,True
pbr,2018/228,upov,cuphe_hys,,,,au,,,,True
pbr,2018/228,genus_species,cuphea hyssopifolia,,,,au,,,,True
pbr,2018/228,genus,cuphea,,,,au,,,,True
pbr,2018/229,upov,cuphe_hys,,,,au,,,,True
pbr,2018/229,genus_species,cuphea hyssopifolia,,,,au,,,,True
pbr,2018/229,genus,cuphea,,,,au,,,,True
pbr,2018/230,upov,cuphe_hys,,,,au,,,,True
pbr,2018/230,genus_species,cuphea hyssopifolia,,,,au,,,,True
pbr,2018/230,genus,cuphea,,,,au,,,,True
pbr,2018/231,upov,cuphe_hys,,,,au,,,,True
pbr,2018/231,genus_species,cuphea hyssopifolia,,,,au,,,,True
pbr,2018/231,genus,cuphea,,,,au,,,,True
pbr,2018/232,upov,eupho_mil,,,,au,,,,True
pbr,2018/232,genus_species,euphorbia milii,,,,au,,,,True
pbr,2018/232,genus,euphorbia,,,,au,,,,True
pbr,2018/233,upov,rubus,,,,au,,,,True
pbr,2018/233,genus_species,rubus .,,,,au,,,,True
pbr,2018/233,genus,rubus,,,,au,,,,True
pbr,2018/234,upov,solan_lyc,,,,au,,,,True
pbr,2018/234,genus_species,solanum lycopersicum,,,,au,,,,True
pbr,2018/234,genus,solanum,,,,au,,,,True
pbr,2018/235,upov,solan_lyc,,,,au,,,,True
pbr,2018/235,genus_species,solanum lycopersicum,,,,au,,,,True
pbr,2018/235,genus,solanum,,,,au,,,,True
pbr,2018/236,upov,solan_lyc,,,,au,,,,True
pbr,2018/236,genus_species,solanum lycopersicum,,,,au,,,,True
pbr,2018/236,genus,solanum,,,,au,,,,True
pbr,2018/237,upov,horde_vul,,,,au,,,,True
pbr,2018/237,genus_species,hordeum vulgare,,,,au,,,,True
pbr,2018/237,genus,hordeum,,,,au,,,,True
pbr,2018/238,upov,prunu_per,,,,au,,,,True
pbr,2018/238,genus_species,prunus persica,,,,au,,,,True
pbr,2018/238,genus,prunus,,,,au,,,,True
pbr,2018/239,upov,tibou_mle,,,,au,,,,True
pbr,2018/239,genus_species,tibouchina lepidota x mutabilis,,,,au,,,,True
pbr,2018/239,genus,tibouchina,,,,au,,,,True
pbr,2018/240,upov,rubus_ida,,,,au,,,,True
pbr,2018/240,genus_species,rubus idaeus,,,,au,,,,True
pbr,2018/240,genus,rubus,,,,au,,,,True
pbr,2018/241,upov,rubus_ida,,,,au,,,,True
pbr,2018/241,genus_species,rubus idaeus,,,,au,,,,True
pbr,2018/241,genus,rubus,,,,au,,,,True
pbr,2018/242,upov,agapa_pra_ori,,,,au,,,,True
pbr,2018/242,genus_species,agapanthus praecox ssp orientalis,,,,au,,,,True
pbr,2018/242,genus,agapanthus,,,,au,,,,True
pbr,2018/243,upov,lavan,,,,au,,,,True
pbr,2018/243,genus_species,lavandula hybrid,,,,au,,,,True
pbr,2018/243,genus,lavandula,,,,au,,,,True
pbr,2018/244,upov,lavan,,,,au,,,,True
pbr,2018/244,genus_species,lavandula hybrid,,,,au,,,,True
pbr,2018/244,genus,lavandula,,,,au,,,,True
pbr,2018/245,upov,fraga_ana,,,,au,,,,True
pbr,2018/245,genus_species,fragaria x ananassa,,,,au,,,,True
pbr,2018/245,genus,fragaria,,,,au,,,,True
pbr,2018/246,upov,rosaa,,,,au,,,,True
pbr,2018/246,genus_species,rosa hybrid,,,,au,,,,True
pbr,2018/246,genus,rosa,,,,au,,,,True
pbr,2018/247,upov,sacch,,,,au,,,,True
pbr,2018/247,genus_species,saccharum hybrid,,,,au,,,,True
pbr,2018/247,genus,saccharum,,,,au,,,,True
pbr,2018/248,upov,sacch,,,,au,,,,True
pbr,2018/248,genus_species,saccharum hybrid,,,,au,,,,True
pbr,2018/248,genus,saccharum,,,,au,,,,True
pbr,2018/249,upov,sacch,,,,au,,,,True
pbr,2018/249,genus_species,saccharum hybrid,,,,au,,,,True
pbr,2018/249,genus,saccharum,,,,au,,,,True
pbr,2018/250,upov,sacch,,,,au,,,,True
pbr,2018/250,genus_species,saccharum hybrid,,,,au,,,,True
pbr,2018/250,genus,saccharum,,,,au,,,,True
pbr,2018/251,upov,sacch,,,,au,,,,True
pbr,2018/251,genus_species,saccharum hybrid,,,,au,,,,True
pbr,2018/251,genus,saccharum,,,,au,,,,True
pbr,2018/252,upov,sacch,,,,au,,,,True
pbr,2018/252,genus_species,saccharum hybrid,,,,au,,,,True
pbr,2018/252,genus,saccharum,,,,au,,,,True
pbr,2019/129,upov,perse_ame,,,,au,,,,True
pbr,2019/129,genus_species,persea americana mill.,,,,au,,,,True
pbr,2019/129,genus,persea,,,,au,,,,True
pbr,2019/130,upov,trfol_rep,,,,au,,,,True
pbr,2019/130,genus_species,trifolium repens,,,,au,,,,True
pbr,2019/130,genus,trifolium,,,,au,,,,True
pbr,2019/131,upov,trfol_rep,,,,au,,,,True
pbr,2019/131,genus_species,trifolium repens,,,,au,,,,True
pbr,2019/131,genus,trifolium,,,,au,,,,True
pbr,2019/132,upov,lager,,,,au,,,,True
pbr,2019/132,genus_species,lagerstroemia hybrid,,,,au,,,,True
pbr,2019/132,genus,lagerstroemia,,,,au,,,,True
pbr,2019/133,upov,lager,,,,au,,,,True
pbr,2019/133,genus_species,lagerstroemia hybrid,,,,au,,,,True
pbr,2019/133,genus,lagerstroemia,,,,au,,,,True
pbr,2019/134,upov,solan_lyc,,,,au,,,,True
pbr,2019/134,genus_species,solanum lycopersicum,,,,au,,,,True
pbr,2019/134,genus,solanum,,,,au,,,,True
pbr,2019/135,upov,triti_tur_dur,,,,au,,,,True
pbr,2019/135,genus_species,triticum turgidum subsp. durum,,,,au,,,,True
pbr,2019/135,genus,triticum,,,,au,,,,True
pbr,2019/136,upov,triti_tur_dur,,,,au,,,,True
pbr,2019/136,genus_species,triticum turgidum subsp. durum,,,,au,,,,True
pbr,2019/136,genus,triticum,,,,au,,,,True
pbr,2019/137,upov,lenss_cul,,,,au,,,,True
pbr,2019/137,genus_species,lens culinaris,,,,au,,,,True
pbr,2019/137,genus,lens,,,,au,,,,True
pbr,2019/139,upov,vicia_fab,,,,au,,,,True
pbr,2019/139,genus_species,vicia faba,,,,au,,,,True
pbr,2019/139,genus,vicia,,,,au,,,,True
pbr,2019/140,upov,helle,,,,au,,,,True
pbr,2019/140,genus_species,helleborus hybrid,,,,au,,,,True
pbr,2019/140,genus,helleborus,,,,au,,,,True
pbr,2020/031,upov,labla_pur,,,,au,,,,True
pbr,2020/031,genus_species,lablab purpureus,,,,au,,,,True
pbr,2020/031,genus,lablab,,,,au,,,,True
pbr,2020/032,upov,labla_pur,,,,au,,,,True
pbr,2020/032,genus_species,lablab purpureus,,,,au,,,,True
pbr,2020/032,genus,lablab,,,,au,,,,True
pbr,2020/033,upov,labla_pur,,,,au,,,,True
pbr,2020/033,genus_species,lablab purpureus,,,,au,,,,True
pbr,2020/033,genus,lablab,,,,au,,,,True
pbr,2020/034,upov,geran_pra,,,,au,,,,True
pbr,2020/034,genus_species,geranium pratense,,,,au,,,,True
pbr,2020/034,genus,geranium,,,,au,,,,True
pbr,2020/035,upov,trfol_mic,,,,au,,,,True
pbr,2020/035,genus_species,trifolium michelianum,,,,au,,,,True
pbr,2020/035,genus,trifolium,,,,au,,,,True
pbr,2020/036,upov,lactu_sat,,,,au,,,,True
pbr,2020/036,genus_species,lactuca sativa,,,,au,,,,True
pbr,2020/036,genus,lactuca,,,,au,,,,True
pbr,2020/037,upov,hebee_spe,,,,au,,,,True
pbr,2020/037,genus_species,hebe x speciosa,,,,au,,,,True
pbr,2020/037,genus,hebe,,,,au,,,,True
pbr,2020/038,upov,hebee_spe,,,,au,,,,True
pbr,2020/038,genus_species,hebe x speciosa,,,,au,,,,True
pbr,2020/038,genus,hebe,,,,au,,,,True
pbr,2020/039,upov,agapa,,,,au,,,,True
pbr,2020/039,genus_species,agapanthus hybrid,,,,au,,,,True
pbr,2020/039,genus,agapanthus,,,,au,,,,True
pbr,2020/040,upov,dahli_pin,,,,au,,,,True
pbr,2020/040,genus_species,dahlia x variabilis,,,,au,,,,True
pbr,2020/040,genus,dahlia,,,,au,,,,True
pbr,2020/041,upov,copro_rep,,,,au,,,,True
pbr,2020/041,genus_species,coprosma repens,,,,au,,,,True
pbr,2020/041,genus,coprosma,,,,au,,,,True
pbr,2020/042,upov,calsm,,,,au,,,,True
pbr,2020/042,genus_species,callistemon .,,,,au,,,,True
pbr,2020/042,genus,callistemon,,,,au,,,,True
pbr,2020/043,upov,calsm,,,,au,,,,True
pbr,2020/043,genus_species,callistemon .,,,,au,,,,True
pbr,2020/043,genus,callistemon,,,,au,,,,True
pbr,2020/044,upov,calsm,,,,au,,,,True
pbr,2020/044,genus_species,callistemon .,,,,au,,,,True
pbr,2020/044,genus,callistemon,,,,au,,,,True
pbr,2020/045,upov,calsm,,,,au,,,,True
pbr,2020/045,genus_species,callistemon .,,,,au,,,,True
pbr,2020/045,genus,callistemon,,,,au,,,,True
pbr,2020/046,upov,calsm,,,,au,,,,True
pbr,2020/046,genus_species,callistemon .,,,,au,,,,True
pbr,2020/046,genus,callistemon,,,,au,,,,True
pbr,2020/047,upov,malus_dom,,,,au,,,,True
pbr,2020/047,genus_species,malus domestica,,,,au,,,,True
pbr,2020/047,genus,malus,,,,au,,,,True
pbr,2020/048,upov,rosaa,,,,au,,,,True
pbr,2020/048,genus_species,rosa hybrid,,,,au,,,,True
pbr,2020/048,genus,rosa,,,,au,,,,True
pbr,2018/253,upov,hibis_ros,,,,au,,,,True
pbr,2018/253,genus_species,hibiscus rosa-sinensis,,,,au,,,,True
pbr,2018/253,genus,hibiscus,,,,au,,,,True
pbr,2018/254,upov,peper_mpe,,,,au,,,,True
pbr,2018/254,genus_species,peperomia peruviana x marmorata,,,,au,,,,True
pbr,2018/254,genus,peperomia,,,,au,,,,True
pbr,2018/255,upov,peper_alb,,,,au,,,,True
pbr,2018/255,genus_species,peperomia albovittata,,,,au,,,,True
pbr,2018/255,genus,peperomia,,,,au,,,,True
pbr,2018/256,upov,peper_cap,,,,au,,,,True
pbr,2018/256,genus_species,peperomia caperata,,,,au,,,,True
pbr,2018/256,genus,peperomia,,,,au,,,,True
pbr,2018/257,upov,peper_alb,,,,au,,,,True
pbr,2018/257,genus_species,peperomia albovittata,,,,au,,,,True
pbr,2018/257,genus,peperomia,,,,au,,,,True
pbr,2018/258,upov,daphn_bod,,,,au,,,,True
pbr,2018/258,genus_species,daphne odora x bholua,,,,au,,,,True
pbr,2018/258,genus,daphne,,,,au,,,,True
pbr,2018/259,upov,ginkg_bil,,,,au,,,,True
pbr,2018/259,genus_species,ginkgo biloba,,,,au,,,,True
pbr,2018/259,genus,ginkgo,,,,au,,,,True
pbr,2018/260,upov,cicer_ari,,,,au,,,,True
pbr,2018/260,genus_species,cicer arietinum,,,,au,,,,True
pbr,2018/260,genus,cicer,,,,au,,,,True
pbr,2018/261,upov,cicer_ari,,,,au,,,,True
pbr,2018/261,genus_species,cicer arietinum,,,,au,,,,True
pbr,2018/261,genus,cicer,,,,au,,,,True
pbr,2018/262,upov,cicer_ari,,,,au,,,,True
pbr,2018/262,genus_species,cicer arietinum,,,,au,,,,True
pbr,2018/262,genus,cicer,,,,au,,,,True
pbr,2018/263,upov,cicer_ari,,,,au,,,,True
pbr,2018/263,genus_species,cicer arietinum,,,,au,,,,True
pbr,2018/263,genus,cicer,,,,au,,,,True
pbr,2018/264,upov,glyci_max,,,,au,,,,True
pbr,2018/264,genus_species,glycine max,,,,au,,,,True
pbr,2018/264,genus,glycine,,,,au,,,,True
pbr,2018/265,upov,glyci_max,,,,au,,,,True
pbr,2018/265,genus_species,glycine max,,,,au,,,,True
pbr,2018/265,genus,glycine,,,,au,,,,True
pbr,2018/266,upov,sesam_ind,,,,au,,,,True
pbr,2018/266,genus_species,sesamum indicum,,,,au,,,,True
pbr,2018/266,genus,sesamum,,,,au,,,,True
pbr,2018/267,upov,oryza_sat,,,,au,,,,True
pbr,2018/267,genus_species,oryza sativa,,,,au,,,,True
pbr,2018/267,genus,oryza,,,,au,,,,True
pbr,2018/268,upov,oryza_sat,,,,au,,,,True
pbr,2018/268,genus_species,oryza sativa,,,,au,,,,True
pbr,2018/268,genus,oryza,,,,au,,,,True
pbr,2018/269,upov,brass_jun,,,,au,,,,True
pbr,2018/269,genus_species,brassica juncea,,,,au,,,,True
pbr,2018/269,genus,brassica,,,,au,,,,True
pbr,2018/270,upov,vigna_rad,,,,au,,,,True
pbr,2018/270,genus_species,vigna radiata,,,,au,,,,True
pbr,2018/270,genus,vigna,,,,au,,,,True
pbr,2018/271,upov,vigna_ang,,,,au,,,,True
pbr,2018/271,genus_species,vigna angularis,,,,au,,,,True
pbr,2018/271,genus,vigna,,,,au,,,,True
pbr,2018/272,upov,sesam_ind,,,,au,,,,True
pbr,2018/272,genus_species,sesamum indicum,,,,au,,,,True
pbr,2018/272,genus,sesamum,,,,au,,,,True
pbr,2018/273,upov,brass_jun,,,,au,,,,True
pbr,2018/273,genus_species,brassica juncea,,,,au,,,,True
pbr,2018/273,genus,brassica,,,,au,,,,True
pbr,2018/274,upov,colen_pul,,,,au,,,,True
pbr,2018/274,genus_species,coleonema pulchrum,,,,au,,,,True
pbr,2018/274,genus,coleonema,,,,au,,,,True
pbr,2018/275,upov,triti_aes,,,,au,,,,True
pbr,2018/275,genus_species,triticum aestivum,,,,au,,,,True
pbr,2018/275,genus,triticum,,,,au,,,,True
pbr,2018/276,upov,elaeo_ret,,,,au,,,,True
pbr,2018/276,genus_species,elaeocarpus reticulatus,,,,au,,,,True
pbr,2018/276,genus,elaeocarpus,,,,au,,,,True
pbr,2018/277,upov,solan_tub,,,,au,,,,True
pbr,2018/277,genus_species,solanum tuberosum,,,,au,,,,True
pbr,2018/277,genus,solanum,,,,au,,,,True
pbr,2018/278,upov,canna,,,,au,,,,True
pbr,2018/278,genus_species,canna hybrid,,,,au,,,,True
pbr,2018/278,genus,canna,,,,au,,,,True
pbr,2018/279,upov,canna,,,,au,,,,True
pbr,2018/279,genus_species,canna hybrid,,,,au,,,,True
pbr,2018/279,genus,canna,,,,au,,,,True
pbr,2018/280,upov,vibur_pli,,,,au,,,,True
pbr,2018/280,genus_species,viburnum plicatum,,,,au,,,,True
pbr,2018/280,genus,viburnum,,,,au,,,,True
pbr,2018/281,upov,fraga_ana,,,,au,,,,True
pbr,2018/281,genus_species,fragaria xananassa,,,,au,,,,True
pbr,2018/281,genus,fragaria,,,,au,,,,True
pbr,2018/282,upov,triti_aes,,,,au,,,,True
pbr,2018/282,genus_species,triticum aestivum,,,,au,,,,True
pbr,2018/282,genus,triticum,,,,au,,,,True
pbr,2018/283,upov,triti_aes,,,,au,,,,True
pbr,2018/283,genus_species,triticum aestivum,,,,au,,,,True
pbr,2018/283,genus,triticum,,,,au,,,,True
pbr,2018/284,upov,mande,,,,au,,,,True
pbr,2018/284,genus_species,mandevilla hybrid,,,,au,,,,True
pbr,2018/284,genus,mandevilla,,,,au,,,,True
pbr,2018/285,upov,prunu,,,,au,,,,True
pbr,2018/285,genus_species,prunus hybrid,,,,au,,,,True
pbr,2018/285,genus,prunus,,,,au,,,,True
pbr,2018/286,upov,westr,,,,au,,,,True
pbr,2018/286,genus_species,westringia hybrid,,,,au,,,,True
pbr,2018/286,genus,westringia,,,,au,,,,True
pbr,2018/287,upov,prunu_cmx,,,,au,,,,True
pbr,2018/287,genus_species,prunus cerasifera x maximowiczii,,,,au,,,,True
pbr,2018/287,genus,prunus,,,,au,,,,True
pbr,2018/288,upov,prunu_per_nuc,,,,au,,,,True
pbr,2018/288,genus_species,prunus persica var. nucipersica,,,,au,,,,True
pbr,2018/288,genus,prunus,,,,au,,,,True
pbr,2018/289,upov,malus_dom,,,,au,,,,True
pbr,2018/289,genus_species,malus domestica,,,,au,,,,True
pbr,2018/289,genus,malus,,,,au,,,,True
pbr,2018/290,upov,prunu_sam,,,,au,,,,True
pbr,2018/290,genus_species,prunus salicina x armeniaca,,,,au,,,,True
pbr,2018/290,genus,prunus,,,,au,,,,True
pbr,2018/291,upov,acaci_cog,,,,au,,,,True
pbr,2018/291,genus_species,acacia cognata,,,,au,,,,True
pbr,2018/291,genus,acacia,,,,au,,,,True
pbr,2018/292,upov,lotus_ped,,,,au,,,,True
pbr,2018/292,genus_species,lotus pedunculatus,,,,au,,,,True
pbr,2018/292,genus,lotus,,,,au,,,,True
pbr,2018/293,upov,passi,,,,au,,,,True
pbr,2018/293,genus_species,passiflora hybrid,,,,au,,,,True
pbr,2018/293,genus,passiflora,,,,au,,,,True
pbr,2018/294,upov,triti_aes,,,,au,,,,True
pbr,2018/294,genus_species,triticum aestivum,,,,au,,,,True
pbr,2018/294,genus,triticum,,,,au,,,,True
pbr,2018/295,upov,triti_aes,,,,au,,,,True
pbr,2018/295,genus_species,triticum aestivum,,,,au,,,,True
pbr,2018/295,genus,triticum,,,,au,,,,True
pbr,2018/296,upov,prunu_sam,,,,au,,,,True
pbr,2018/296,genus_species,prunus armeniaca x salicina,,,,au,,,,True
pbr,2018/296,genus,prunus,,,,au,,,,True
pbr,2018/297,upov,prunu_sam,,,,au,,,,True
pbr,2018/297,genus_species,prunus armeniaca x salicina,,,,au,,,,True
pbr,2018/297,genus,prunus,,,,au,,,,True
pbr,2018/298,upov,fraga_ana,,,,au,,,,True
pbr,2018/298,genus_species,fragaria x ananassa,,,,au,,,,True
pbr,2018/298,genus,fragaria,,,,au,,,,True
pbr,2018/299,upov,fraga_ana,,,,au,,,,True
pbr,2018/299,genus_species,fragaria x ananassa,,,,au,,,,True
pbr,2018/299,genus,fragaria,,,,au,,,,True
pbr,2018/300,upov,fraga_ana,,,,au,,,,True
pbr,2018/300,genus_species,fragaria x ananassa,,,,au,,,,True
pbr,2018/300,genus,fragaria,,,,au,,,,True
pbr,2018/301,upov,prunu_per,,,,au,,,,True
pbr,2018/301,genus_species,prunus persica,,,,au,,,,True
pbr,2018/301,genus,prunus,,,,au,,,,True
pbr,2018/302,upov,lorop_chi,,,,au,,,,True
pbr,2018/302,genus_species,loropetalum chinense,,,,au,,,,True
pbr,2018/302,genus,loropetalum,,,,au,,,,True
pbr,2018/303,upov,rubus_ida,,,,au,,,,True
pbr,2018/303,genus_species,rubus idaeus,,,,au,,,,True
pbr,2018/303,genus,rubus,,,,au,,,,True
pbr,2018/304,upov,escal,,,,au,,,,True
pbr,2018/304,genus_species,escallonia hybrid,,,,au,,,,True
pbr,2018/304,genus,escallonia,,,,au,,,,True
pbr,2018/305,upov,escal,,,,au,,,,True
pbr,2018/305,genus_species,escallonia hybrid,,,,au,,,,True
pbr,2018/305,genus,escallonia,,,,au,,,,True
pbr,2018/306,upov,diant_car,,,,au,,,,True
pbr,2018/306,genus_species,dianthus caryophyllus,,,,au,,,,True
pbr,2018/306,genus,dianthus,,,,au,,,,True
pbr,2018/307,upov,escal,,,,au,,,,True
pbr,2018/307,genus_species,escallonia hybrid,,,,au,,,,True
pbr,2018/307,genus,escallonia,,,,au,,,,True
pbr,2018/308,upov,rosaa,,,,au,,,,True
pbr,2018/308,genus_species,rosa hybrid,,,,au,,,,True
pbr,2018/308,genus,rosa,,,,au,,,,True
pbr,2018/309,upov,syzyg_aus,,,,au,,,,True
pbr,2018/309,genus_species,syzygium australe,,,,au,,,,True
pbr,2018/309,genus,syzygium,,,,au,,,,True
pbr,2018/310,upov,daucu_car,,,,au,,,,True
pbr,2018/310,genus_species,daucus carota,,,,au,,,,True
pbr,2018/310,genus,daucus,,,,au,,,,True
pbr,2018/311,upov,prunu_sam,,,,au,,,,True
pbr,2018/311,genus_species,prunus salicina x armeniaca,,,,au,,,,True
pbr,2018/311,genus,prunus,,,,au,,,,True
pbr,2018/312,upov,prunu_per,,,,au,,,,True
pbr,2018/312,genus_species,prunus persica,,,,au,,,,True
pbr,2018/312,genus,prunus,,,,au,,,,True
pbr,2018/313,upov,prunu_avi,,,,au,,,,True
pbr,2018/313,genus_species,prunus avium,,,,au,,,,True
pbr,2018/313,genus,prunus,,,,au,,,,True
pbr,2018/314,upov,rapha_sat,,,,au,,,,True
pbr,2018/314,genus_species,raphanus sativus,,,,au,,,,True
pbr,2018/314,genus,raphanus,,,,au,,,,True
pbr,2018/315,upov,lavan_ang,,,,au,,,,True
pbr,2018/315,genus_species,lavandula angustifolia,,,,au,,,,True
pbr,2018/315,genus,lavandula,,,,au,,,,True
pbr,2018/316,upov,gossy_hir,,,,au,,,,True
pbr,2018/316,genus_species,gossypium hirsutum,,,,au,,,,True
pbr,2018/316,genus,gossypium,,,,au,,,,True
pbr,2018/317,upov,gossy_hir,,,,au,,,,True
pbr,2018/317,genus_species,gossypium hirsutum,,,,au,,,,True
pbr,2018/317,genus,gossypium,,,,au,,,,True
pbr,2018/318,upov,fraga_ana,,,,au,,,,True
pbr,2018/318,genus_species,fragaria x ananassa,,,,au,,,,True
pbr,2018/318,genus,fragaria,,,,au,,,,True
pbr,2018/319,upov,fraga_ana,,,,au,,,,True
pbr,2018/319,genus_species,fragaria x ananassa,,,,au,,,,True
pbr,2018/319,genus,fragaria,,,,au,,,,True
pbr,2018/320,upov,fraga_ana,,,,au,,,,True
pbr,2018/320,genus_species,fragaria x ananassa,,,,au,,,,True
pbr,2018/320,genus,fragaria,,,,au,,,,True
pbr,2018/321,upov,cucum_sat,,,,au,,,,True
pbr,2018/321,genus_species,cucumis sativus,,,,au,,,,True
pbr,2018/321,genus,cucumis,,,,au,,,,True
pbr,2018/322,upov,cucum_mel,,,,au,,,,True
pbr,2018/322,genus_species,cucumis melo,,,,au,,,,True
pbr,2018/322,genus,cucumis,,,,au,,,,True
pbr,2018/323,upov,cannb_sat,,,,au,,,,True
pbr,2018/323,genus_species,cannabis sativa,,,,au,,,,True
pbr,2018/323,genus,cannabis,,,,au,,,,True
pbr,2018/324,upov,fraga_ana,,,,au,,,,True
pbr,2018/324,genus_species,fragaria x ananassa,,,,au,,,,True
pbr,2018/324,genus,fragaria,,,,au,,,,True
pbr,2018/325,upov,fraga_ana,,,,au,,,,True
pbr,2018/325,genus_species,fragaria x ananassa,,,,au,,,,True
pbr,2018/325,genus,fragaria,,,,au,,,,True
pbr,2018/326,upov,fraga_ana,,,,au,,,,True
pbr,2018/326,genus_species,fragaria x ananassa,,,,au,,,,True
pbr,2018/326,genus,fragaria,,,,au,,,,True
pbr,2018/327,upov,prunu_avi,,,,au,,,,True
pbr,2018/327,genus_species,prunus avium,,,,au,,,,True
pbr,2018/327,genus,prunus,,,,au,,,,True
pbr,2018/328,upov,mangi_ind,,,,au,,,,True
pbr,2018/328,genus_species,mangifera indica,,,,au,,,,True
pbr,2018/328,genus,mangifera,,,,au,,,,True
pbr,2018/329,upov,tritl,,,,au,,,,True
pbr,2018/329,genus_species,xtriticosecale .,,,,au,,,,True
pbr,2018/329,genus,xtriticosecale,,,,au,,,,True
pbr,2018/330,upov,tritl,,,,au,,,,True
pbr,2018/330,genus_species,xtriticosecale .,,,,au,,,,True
pbr,2018/330,genus,xtriticosecale,,,,au,,,,True
pbr,2018/331,upov,duboi,,,,au,,,,True
pbr,2018/331,genus_species,duboisia hybrid,,,,au,,,,True
pbr,2018/331,genus,duboisia,,,,au,,,,True
pbr,2018/332,upov,duboi,,,,au,,,,True
pbr,2018/332,genus_species,duboisia hybrid,,,,au,,,,True
pbr,2018/332,genus,duboisia,,,,au,,,,True
pbr,2018/333,upov,duboi,,,,au,,,,True
pbr,2018/333,genus_species,duboisia hybrid,,,,au,,,,True
pbr,2018/333,genus,duboisia,,,,au,,,,True
pbr,2018/334,upov,duboi,,,,au,,,,True
pbr,2018/334,genus_species,duboisia hybrid,,,,au,,,,True
pbr,2018/334,genus,duboisia,,,,au,,,,True
pbr,2018/335,upov,duboi,,,,au,,,,True
pbr,2018/335,genus_species,duboisia hybrid,,,,au,,,,True
pbr,2018/335,genus,duboisia,,,,au,,,,True
pbr,2018/336,upov,lptos,,,,au,,,,True
pbr,2018/336,genus_species,leptospermum hybrid,,,,au,,,,True
pbr,2018/336,genus,leptospermum,,,,au,,,,True
pbr,2018/337,upov,citru_sin,,,,au,,,,True
pbr,2018/337,genus_species,citrus sinensis,,,,au,,,,True
pbr,2018/337,genus,citrus,,,,au,,,,True
pbr,2018/338,upov,cucum_sat,,,,au,,,,True
pbr,2018/338,genus_species,cucumis sativus,,,,au,,,,True
pbr,2018/338,genus,cucumis,,,,au,,,,True
pbr,2018/339,upov,avena_sat,,,,au,,,,True
pbr,2018/339,genus_species,avena sativa,,,,au,,,,True
pbr,2018/339,genus,avena,,,,au,,,,True
pbr,2018/340,upov,avena_sat,,,,au,,,,True
pbr,2018/340,genus_species,avena sativa,,,,au,,,,True
pbr,2018/340,genus,avena,,,,au,,,,True
pbr,2018/341,upov,fraga_ana,,,,au,,,,True
pbr,2018/341,genus_species,fragaria x ananassa,,,,au,,,,True
pbr,2018/341,genus,fragaria,,,,au,,,,True
pbr,2018/342,upov,fraga_ana,,,,au,,,,True
pbr,2018/342,genus_species,fragaria x ananassa,,,,au,,,,True
pbr,2018/342,genus,fragaria,,,,au,,,,True
pbr,2018/343,upov,cannb_sat,,,,au,,,,True
pbr,2018/343,genus_species,cannabis sativa,,,,au,,,,True
pbr,2018/343,genus,cannabis,,,,au,,,,True
pbr,2018/344,upov,vitis_vin,,,,au,,,,True
pbr,2018/344,genus_species,vitis vinifera,,,,au,,,,True
pbr,2018/344,genus,vitis,,,,au,,,,True
pbr,2018/345,upov,vitis_vin,,,,au,,,,True
pbr,2018/345,genus_species,vitis vinifera,,,,au,,,,True
pbr,2018/345,genus,vitis,,,,au,,,,True
pbr,2018/346,upov,vitis_vin,,,,au,,,,True
pbr,2018/346,genus_species,vitis vinifera,,,,au,,,,True
pbr,2018/346,genus,vitis,,,,au,,,,True
pbr,2018/347,upov,vitis_vin,,,,au,,,,True
pbr,2018/347,genus_species,vitis vinifera,,,,au,,,,True
pbr,2018/347,genus,vitis,,,,au,,,,True
pbr,2018/348,upov,vitis_vin,,,,au,,,,True
pbr,2018/348,genus_species,vitis vinifera,,,,au,,,,True
pbr,2018/348,genus,vitis,,,,au,,,,True
pbr,2018/349,upov,prunu_per,,,,au,,,,True
pbr,2018/349,genus_species,prunus persica,,,,au,,,,True
pbr,2018/349,genus,prunus,,,,au,,,,True
pbr,2018/350,upov,zoysi_mac,,,,au,,,,True
pbr,2018/350,genus_species,zoysia macrantha,,,,au,,,,True
